1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
189	-0.519673	12.060965	3.668082	0.018842	2.2
190	-0.512764	11.139703	3.773225	0.021875	2.1
191	-0.559383	11.195802	3.766651	0.024960	2.1
192	-0.545235	10.274131	3.877657	0.018967	2.1
193	-0.541790	11.274004	3.757524	0.012203	2.3
194	-0.564632	11.045541	3.784313	0.013113	2.4
195	-0.537496	10.156121	3.892344	0.018691	2.6
196	-0.545477	9.234450	4.010999	0.020445	2.1
197	-0.527098	8.312779	4.137115	0.022268	2.2
198	-0.555619	9.312779	4.000634	0.014430	2.1
199	-0.550220	10.312779	3.872871	0.021426	2.1
200	-0.560791	9.977438	3.914796	0.017046	2.3
201	-0.543973	10.977438	3.792372	0.020535	2.4
202	-0.569265	11.977433	3.677374	0.026551	2.7
203	-0.553712	11.055762	3.783106	0.029424	2.5
204	-0.537608	12.055762	3.668660	0.015014	2.4
205	-0.541648	11.159462	3.770907	0.016685	2.1
206	-0.531275	12.159462	3.657187	0.025054	2.3
207	-0.540717	11.237791	3.761745	0.014720	2.1
208	-0.542891	10.316123	3.872457	0.019980	2.8
209	-0.537191	11.316122	3.752627	0.013257	2.3
210	-0.543168	10.531896	3.845958	0.028252	2.2
211	-0.543521	9.614888	3.961156	0.022857	2.3
212	-0.554562	10.614888	3.835862	0.025685	2.1
213	-0.532191	9.693217	3.951047	0.027489	2.3
214	-0.548354	8.771774	4.073333	0.018507	2.1
215	-0.539703	7.850103	4.203463	0.019129	2.4
216	-0.543377	8.847720	4.062968	0.016034	2.1
217	-0.533644	9.655772	3.955873	0.016060	2.1
218	-0.559665	8.734101	4.078494	0.016399	2.1
219	-0.515565	7.971818	4.185804	0.017702	2.2
220	-0.565543	8.803506	4.068996	0.020522	2.3
221	-0.533660	9.802792	3.936992	0.013441	2.1
222	-0.555594	8.883046	4.058165	0.025168	2.5
223	-0.552182	9.149158	4.022346	0.016171	2.3
224	-0.584019	10.149158	3.893214	0.016879	2.2
225	-0.556531	11.149145	3.772117	0.021096	2.2
226	-0.554222	12.149143	3.658325	0.027716	2.3
227	-0.536141	11.227472	3.762949	0.009390	2.1
228	-0.547307	10.504711	3.849277	0.021217	2.1
229	-0.569326	9.583687	3.965197	0.013542	2.7
230	-0.567392	10.579301	3.840185	0.020475	2.5
231	-0.543208	10.043621	3.906450	0.027878	2.2
232	-0.542855	9.121950	4.025979	0.022780	2.0
233	-0.512164	10.121950	3.896618	0.023386	2.2
234	-0.558270	9.200279	4.015537	0.020739	2.1
235	-0.583374	10.200279	3.886835	0.015629	2.1
236	-0.534208	9.278929	4.005107	0.015686	2.6
237	-0.535928	10.262887	3.879051	0.022716	2.4
238	-0.551230	9.341216	3.996885	0.019753	2.1
239	-0.534090	10.341216	3.869357	0.011459	2.2
240	-0.544539	9.419593	3.986587	0.019443	2.2
241	-0.551240	10.403785	3.861647	0.018659	2.2
242	-0.543350	9.482114	3.978410	0.019548	2.2
243	-0.549335	10.482114	3.852039	0.017418	3.0
244	-0.577452	9.560482	3.968208	0.017715	2.3
245	-0.543123	10.560369	3.842488	0.021707	2.2
246	-0.545452	11.558687	3.724669	0.018478	2.2
247	-0.533518	10.637018	3.833179	0.012974	2.2
248	-0.521273	11.625517	3.717040	0.021925	2.2
249	-0.528368	12.493562	3.620706	0.017161	2.3
